date,tweet
2022-01-22,Anggota Komisi IV DPR RI Andi Akmal Pasluddin mengkritik pemerintah terkait pemindahan ibu kota negara (IKN) ke Kalimantan Timur dengan menyentil soal kestabilitan pangan dan utang. #AndiAkmalPasluddin https://t.co/0p0CYs1XLC
2022-01-22,Pemerintah akan segera memulai pembangunan Ibu Kota Negara (IKN) Nusantara di Penajam Paser Utara Kalimantan Timur. https://t.co/hrh5WS7N3R
2022-01-22,"Jokowi menyebut kriteria kepala otorita ibu kota negara (IKN) berlatar belakang arsitek dan berpengalaman memimpin daerah. Apakah kode ini ditujukan untuk Gubernur Jabar, Ridwan Kamil?

https://t.co/bcuIDC9GzV"
2022-01-22,"UU Ibu Kota Negara (IKN) baru sudah disahkan, salah satu yang menjadi pusat perhatian adalah tentang otorita IKN. Lalu, apa sebenarnya lembaga otorita IKN dan tugas serta fungsinya apa? Terakhir, kira-kira siapa yang akan menjabat kepala lembaga otorita? #amanatinstitute https://t.co/Xj9KjxyhND"
2022-01-22,"@ridwan2474 @kayu_bondol @JonoWoker Pemindahan Ibu Kota Negara (IKN), Vaksinasi, Antigen, PCR, Kereta Cepat, Bangun Tol, Bandara dll semua DIPAKSAKAN. Hasilnya terus nambah hutang &amp; hutang lama dicicil dgn jual rugi proyek tsb. Bodoh tapi kekuasaan ada di tangan mrk. Merasa takada beban krn semua ditanggung rakyat?"
2022-01-22,"Sepertinya IKN akan Menjadikan indonesia menjadi 3 negara berdasarkan Waktu , Indonesia bagian barat ( ibukota jakarta ) indonesia bagian Tengah ( ibukota jokowi nusantara ) yang belum ada ibu kota Indonesia Timur , mungkin segera menyusul , Biar merata , tidak etnis dominan"
2022-01-22,Ibu Kota Negara (IKN) baru sejatinya bukan hal asing. Myanmar dan Malaysia melakukannya lebih dulu namun nasib keduanya sangat berbeda. https://t.co/DCRXms1Wxh
2022-01-22,Pakar Ilmu Politik Unair angkat bicara terkait usai Undang-Undang Ibu Kota Negara (IKN) diresmikan. #IbuKota https://t.co/JBHCGEhfIL
2022-01-22,Presiden Joko Widodo Jokowi disebut punya waktu dua bulan untuk memilih Kepala Otorita Ibu Kota Negara IKN Nusantara - Nasional - Okezone ... https://t.co/1wcbXIV8vC
2022-01-22,"*Anggaran Pemulihan Ekonomi Negara Sebagian Dialokasikan Untuk Pembangunan IKN (ibu kota baru),* Faisal Basri: *‘Ini Kejahatan Luar Biasa!’*

 https://t.co/kOsdyaZxGq"
2022-01-22,"Real Estat Indonesia (REI) mennyatakan siap terlibat dalam pembangunan Ibu Kota Negara (IKN) Nusantara di Penajam Paser Utara, Kalimantan Timur https://t.co/R0EYupifTU"
2022-01-22,@EvaSriDiana_Dr RT saja ada masa jabatanya. La ini kepala IKN selevel provinsi masa tidak ada batas jabatan dan tanpa ada DPR sebgai pengawas. Ini IKN tuk Indonesia atau IKN untuk menjadi ibu kota negara baru ?.
2022-01-21,Akademikus dan koalisi masyarakat sipil menemukan cacat bawaan Undang-Undang Ibu Kota Negara (UU IKN) baru. Pembahasan kilat yang tertutup serta naskah akademik yang buruk menjadi sinyal kecerobohan pembuat undang-undang. Berpeluang… https://t.co/JIdu4qKubV #KoranTempo
2022-01-21,"Tokoh Masyarakat Suku Paser: Kami Masyarakat Tempat Ibu Kota Baru Tidak Pernah Dilibatkan atau Diajak Bicara Pemerintah Soal IKN, Seakan Kami Bukan Warga Negara Indonesia

#BubarkanPDIP 
#BubarkanPDIP
Ini Biang Komunis

https://t.co/wY6jP7SDU3 https://t.co/DTQ2ynhmz5"
2022-01-21,Akademikus dan koalisi masyarakat sipil menemukan cacat bawaan Undang-Undang Ibu Kota Negara (UU IKN) baru. Pembahasan kilat yang tertutup serta naskah akademik yang buruk menjadi sinyal kecerobohan pembuat undang-undang. Berpeluang… https://t.co/9ArkIEFPQd #KoranTempo
2022-01-21,Pembentukan otorita ibu kota negara bertentangan dengan UUD 1945. Kewenangan kepala otorita IKN juga bisa membingungkan investor.  https://t.co/fRGseojMDo #KoranTempo
2022-01-21,"Haloo @DanteSpeak_USA2 😃👋 Selamat membaca!
""DPR dan pemerintah hanya membutuhkan 40 hari untuk menyelesaikan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) menjadi undang-undang. Pengesahan yang tergesa-gesa ini memantik b..."" https://t.co/kCUHXC1czW"
2022-01-21,"Tolak RUU IKN, Fraksi PKS Soroti Tak Adanya Alasan Pemilihan Penajam Paser Jadi Ibu Kota Negara https://t.co/F0dnZMi4eS"
2022-01-21,"Tolak RUU IKN, Fraksi PKS Soroti Tak Adanya Alasan Pemilihan Penajam Paser Jadi Ibu Kota Negara https://t.co/HrSKs2py6Q"
2022-01-21,"""Ibu kota negara ini bukan solusi saat ini tetapi menjadi masalah baru, menjadi beban baru dari negara,"" kata Anggota Panitia Khusus RUU IKN Suryadi Jaya Purnama - #Nasional https://t.co/smEslzxX7L"
2022-01-21,"DPR sahkan UU IKN... 
Dan pemindahan ibu kota negara dimulai.... https://t.co/yMYN6ENCIQ"
2022-01-21,"DPR sahkan UU IKN... 
Dan pemindahan ibu kota negara dimulai.... https://t.co/G05QNPogc6"
2022-01-21,@korantempo Yang Jelas IKN ibu kota negara baru hanyalah AMBISI Besar para Penguasa dan golongan nya  yang ingin menunjukkan kesombongan nya jadi segala macam di HALALKAN Lip Service Pendanaan DLL niat nya baik hanyalah Modus belaka demi mengaburkan niat Ambisi nya
2022-01-21,"JAKARTA, https://t.co/orFquFszTt - Presiden Joko Widodo (Jokowi) belum menunjuk kepala otorita Ibu Kota Negara (IKN) Nusantara. https://t.co/hvJO9AxH7Q"
2022-01-21,"@ABSetyono @Spy_Zone85 @kemkominfo @PlateJohnny @jokowi @Dennysiregar7 @Prabu_dasamuka @henrysubiakto @putrivio3 @myozhyme @tolakbigotnkri @suaraislamco Kemenkominfo terus melakukan persiapan pembangunan infrastruktur telekomunikasi di Ibu Kota Negara (IKN) Nusantara.
@kemkominfo"
2022-01-21,@republikaonline Saya akan dukung pak ridwan kamil di ikn untuk membangun ibu kota negara
2022-01-21,Dokter Eva Kritik Ibu Kota Negara yang Gunakan Sebagian Dana PEN: di Mana Letak Daruratnya IKN Baru? https://t.co/FOas9Wqu1s lewat @Repelita Online
2022-01-21,@conan_idn Apa untunganya IKN sedangkan Dunia mengakui JAKARTA ibu kota negara Indonesia ada apa Rezim ini kok memaksa kehendaknya memindahkan ibu kota dan membangun dgn biaya yg tidak sedikit apa karena Jakarta makin tertata berkat Anies Baswedan???
2022-01-21,Ibu kota negara Nusantara akan dipimpin kepala Badan Otorita. Presiden Jokowi ingin agar IKN baru dipimpin tokoh arsitek yang pernah pimpin daerah. https://t.co/AuXwMUzDhG
2022-01-21,Tok.... DPR Sahkan UU IKN pemindahan Ibu Kota Negara dimulai https://t.co/mJrq96nHLr
2022-01-21,"KOK DEMOKRAT IKUTAN NGESAHIN RUU IKN?

Wacana pemindahan ibu kota negara itu bkn hal baru, karena Presiden Soekarno pernah menyebut, baiknya membangun Ibu Kota itu, di luar Pulau Jawa, supaya pusat ekonomi dan pusat kekuasaan tidak tersentralisasi. 
https://t.co/XnG9a2QIOJ"
2022-01-21,"KOK DEMOKRAT IKUTAN NGESAHIN RUU IKN?

Wacana pemindahan ibu kota negara itu bkn hal baru, karena Presiden Soekarno pernah menyebut, baiknya membangun Ibu Kota itu, di luar Pulau Jawa, supaya pusat ekonomi dan pusat kekuasaan tidak tersentralisasi. 
https://t.co/8UVU0tIm1c"
2022-01-21,"Rencana pemindahan ibu kota negara dari Jakarta ke Penajam Paser Utara, Kalimantan Timur, menuai polemik. UU IKN hingga pembiayaan disorot. https://t.co/DxfYZItGMP"
2022-01-21,"din-syamsuddin-bakal-gugat-uu-ibu-kota-negara-ke-mk
https://t.co/MMBwDk96mu

Din Syamsuddin berencana menggugat UU IKN ke Mahkamah Konstitusi. Gugatan itu akan dilayangkan jika sudah resmi dinomorkan."
2022-01-21,"Kandidat Kuat Pimpin Ibu Kota Negara, Ridwan Kamil Diminta Fokus Urus Jawa Barat
#IKN #ridwankamil #jawabarat #jabar https://t.co/fcQEnNPjHJ"
2022-01-21,Pengamat Politik mempertanyakan urgensi pemindahan ibu kota negara yang dilakukan saat ini. Ambisi pemerintah menggiatkan proyek IKN tersebut diyakini tak lepas dari rencana Jokowi yang ingin meninggalkan warisan (legacy). https://t.co/p2pg0xy5Xp #Analisis #CNNIndonesia https://t.co/9CLZYJ5Uq0
2022-01-21,"Pada setiap keputusan yang diambil pemerintah tentu selalu ada reaksi yang dilontarkan publik. Begitu pula ketika usulan memindahkan Ibu Kota Negara (IKN) mengemuka.

Sebuah utas #NalarInstitute #MenyambutNUSANTARA"
2022-01-21,"Dki Jakarta tetap Ibu Kota Negara Indonesia.  IKN yg di bangun dixmantan itu otorita,  tau maksudnya?  Otoritas yg mengatur negara Indonesia,  sarang penyamun!"
2022-01-21,"Kementerian ESDM melalui Badan Geologi mengungkapkan beberapa temuan geologi terhadap calon Ibu Kota Negara (IKN) baru yang terletak di Provinsi Kalimantan Timur, tepatnya berada di antara Penajam Paser Utara dan Kutai Kartanegara. https://t.co/cCqJ7IHo2p"
2022-01-21,"PAN Usul Calon Kepala Otorita IKN Dari Kalangan Profesional, Bukan Kader Parpol: Anggota DPR RI dari fraksi Partai Amanat Nasional (PAN) Guspardi Gaus menyarankan agar Kepala Otorita Ibu Kota Negara (IKN) Nusantara… https://t.co/3MIannh0tu #News #PartaiAmanatNasional #PAN"
2022-01-21,"@ridwankamil Calon Kepala/Ketua Otorita IKN sedang menjaring aspirasi publik 😁👍
Abi mah hoyong namina teh IKNI : Ibu Kota Negara Indonesia pak. Teu kreatif nya? Wios ah da sanes tim kreatif hehehe"
2022-01-21,"Dengan berbagai pertimbangan itu, @FaisalBasri  bersama beberapa orang lainnya berencana mengajukan gugatan uji materi (judicial review) terhadap Undang-Undang Ibu Kota Negara (UU IKN) ke Mahkamah Konstitusi. #TempoThread https://t.co/qFFyoDILks"
2022-01-21,"Tak hanya itu, @FaisalBasri mempertanyakan alasan pemerintah membuka opsi pembiayaan pembangunan Ibu Kota Negara dengan menggunakan Anggaran Pendapatan dan Belanja Negara (APBN). Padahal pembangunan IKN semula murni akan dibiayai oleh swasta. #TempoThread"
2022-01-21,"@jatamkaltim Ekonom senior dari Universitas Indonesia @FaisalBasri menilai pengesahan UU IKN tergesa-gesa. Pasalnya, saat ini masih banyak masalah yang lebih penting dan harus diselesaikan pemerintah ketimbang pemindahan Ibu Kota Negara. #TempoThread"
2022-01-21,"Sejumlah nama digadang-gadang akan menjadi calon Kepala Badan Otorita Ibu Kota Negara (IKN). Namun, Kantor Staf Presiden mengatakan, Presiden Jokowi bisa memunculkan nama baru yang belum pernah muncul di publik.
 https://t.co/WHwj3zgTRP"
2022-01-21,Pemerintahan Daerah Khusus Ibu Kota Negara Nusantara ditetapkan dalam RUU ini menjadi pemerintahan daerah yang bersifat khusus yang menyelenggarakan urusan pemerintahan di IKN Nusantara. Pemda ini selanjutnya disebut sebagai Otorita IKN Nusantara. #TempoThread
2022-01-21,"IKN Nusantara berfungsi sebagai Ibu Kota Negara Kesatuan Republik Indonesia yang menjadi tempat penyelenggaraan kegiatan pemerintahan pusat, serta tempat kedudukan perwakilan negara asing dan perwakilan organisasi/lembaga internasional. #TempoThread"
2022-01-21,"Dikutip dari Bab I pasal 1 draf RUU IKN, Ibu Kota Negara ditetapkan bernama Nusantara dan selanjutnya disebut sebagai IKN Nusantara. IKN Nusantara akan dijadikan satuan pemerintahan daerah yang bersifat khusus setingkat provinsi. #TempoThread"
2022-01-21,"Proses pembangunan ibu kota negara (IKN) terus mendapat sorotan dan kritik tajam dari berbagai pihak.⁣
⁣
Pengesahan UU IKN oleh DPR pada hari Selasa, 18 Januari 2022 lalu dinilai penuh intrik.⁣
⁣
Pemerintah dan DPR main hantam kromo pokoknya Ibu Kota pindah. https://t.co/OTdjFU0plt"
2022-01-21,"DPR dan pemerintah hanya membutuhkan 40 hari untuk menyelesaikan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN) menjadi undang-undang. Pengesahan yang tergesa-gesa ini memantik beragam protes.

Mengapa banyak pihak yang akan menggugat UU IKN ini?

#TempoThread https://t.co/70TZMguSP0"
2022-01-21,"Nama :
Daerah Khusus Ibukota Jakarta, tanpa ada tambahan ""negara"" 🤭 se-Dunia sdh tahu bhw Jakarta adalah pusat pemerintahan/ibu kota negara R.I

Kalo kota/otorita Nusantara harus ya jadi IKN❓ ... seperti ""sesuatu yg baru"" harus IBU KOTA NEGARA..😊title nya... hehehehe 😁"
2022-01-21,"Ridwan Kamil tak banyak berkomentar dan tak mau berandai-andai terkait pernyataan Presiden Joko Widodo soal ibu kota negara (IKN).

#merahputihcom #jokowi #ridwankamil  

https://t.co/FgHrLhlBW6"
2022-01-21,"Menanggapi pernyataan Sri Mulyani, ekonom Faisal Basri merespons ihwal pemerintah yang akan menyisihkan dana program pemulihan ekonomi nasional untuk pembangunan ibu kota negara (IKN).

Apakah ibu kota baru bisa memulihkan ekonomi nasional dari Covid?

https://t.co/0CaWpzzWxz"
2022-01-21,"Menteri Pariwisata dan Ekonomi Kreatif (Menparekraf), Sandiaga Uno sudah membentuk tim untuk menyiapkan sektor pariwisata dan ekonomi kreatif di Ibu Kota Negara (IKN) Nusantara. https://t.co/aal58TyBGB"
2022-01-21,"KOK DEMOKRAT IKUTAN NGESAHIN RUU IKN?

Wacana pemindahan ibu kota negara itu bkn hal baru, karena Presiden Soekarno pernah menyebut, baiknya membangun Ibu Kota itu, di luar Pulau Jawa, supaya pusat ekonomi dan pusat kekuasaan tidak tersentralisasi. 
https://t.co/DxPlhobXyH"
2022-01-21,"Naskah Akademik Ibu Kota Negara Nusantara Jadi Bahan Olok-olok Netizen, Dinilai Lebih Buruk dari Skripsi
#IKN #IKNNusantara #netizens https://t.co/LLjl5iSI8T"
2022-01-21,Presiden Jokowi membocorkan kisi-kisi calon kepala Otorita Ibu Kota Negara (IKN). https://t.co/10Wt53iyH6
2022-01-21,Tenaga Ahli Utama KSP Wandy Tuturoong mengatakan Presiden masih memiliki cukup waktu untuk menunjuk Kepala Otorita Ibu Kota Negara (IKN) baru nantinya. https://t.co/FfrpK4uFcs
2022-01-21,Ingat!. Jika tidak melalui Prosesur Pembentukan Propinsi maka Ibu Kota Negara (IKN) dipimpin oleh seorang Kepala bukan seorang Gubernur. Jadi sebutan Gubernur tetap melekat pada 34 orang termasuk Anies Baswedan. Percuma mengejar jabatan Gubernur demi magnet electoral 2024. https://t.co/3BrXynMz74
2022-01-21,"@MYaminNasution1 @elkrova @MamiaAja Saya melihat

IKN 
Nantinya
Hanya kota metropolitan
Bukan 
Ibu kota negara"
2022-01-21,"@ridwankamil Untuk mengenang yang memindahkan Ibu Kota dan paling berjasa untuk negara Indonesia tercinta

""IKN JOKOWI"""
2022-01-21,"UU IKN ini seharusnya tidak Dapat disahkan sebelum semua sarana dan prasarana siap karena berbenturan dengan UUD45 &amp; UU lainnya
 
1. MPR  bersidang sedikitnya sekali dlm 5 tahun di ibu kota negara
~&gt; Bagaimana pelantikan &amp; Pertanggungjawaban Presiden (apa perpanjang masa jabatan)"
2022-01-21,"Ketua DPRD DKI Jakarta Prasetio Edi Marsudi berharap DKI Jakarta bisa menjadi pusat bisnis seperti New York, Amerika Serikat.

Hal ini dikatakan Prasetio setelah pemerintah resmi mengesahkan Rancangan Undang-Undang Ibu Kota Negara (RUU IKN).

#SmartNews @kompascom https://t.co/vgtgPAypB3"
2022-01-21,"Teman-teman tau gak kalau pemerintah melalui Kementerian PUPR tengah menyiapkan rencana pembangunan infrastruktur di Ibu Kota Negara Baru? Yuk intip apa aja infrastrukturnya!

Saya excited banget. Siapa yang gak sabar mau pindah ke IKN Nusantara?😄 https://t.co/F0dU5F0vsA"
2022-01-21,"Pemerintah memastikan pendanaan pembangunan ibu kota negara (IKN) tidak mengganggu penanganan pandemi dan program pemulihan ekonomi nasional (PEN).

Sopir | Mobil | Truk | Balikpapan| Kalimantan Timur https://t.co/aaQ8mgBUTK"
2022-01-21,Ekonom Faisal Basri menuding ada modus bagi-bagi-bagi proyek dalam rencana pemindahan ibu kota negara (IKN) dari Jakarta ke Kalimantan Timur oleh kelompok oligarki. https://t.co/m0OvoZSc4e
2022-01-21,"Pemerintah berdalih proyek pembangunan ibu kota negara (IKN) baru bakal bermanfaat bagi pertumbuhan ekonomi, baik jangka pendek, menengah, maupun panjang. #KoranTempo https://t.co/NYhPWg5PpV"
2022-01-21,"@Saguplo13 Sebagian dana penanganan COVID-19 akan dipakai untuk proyek Ibu Kota Negara (IKN) Nusantara. Ekonom senior Faisal Basri menilai, hal itu merupakan kejahatan luar biasa.

Kejahatan Luar Biasa‼️ https://t.co/rouLtn9fmV"
2022-01-21,"Wakil Ketua Pansus RUU Ibu Kota Negara (IKN), Saan Mustopa mengungkapkan bahwa Pansus bekerja dengan intensitas yang relatif tinggi.

Bahkan di massa reses pun, Pansus RUU IKN terus bekerja secara maksimal.

#FRAKSINASDEM #NasDemPeduli #NasDemSayangKamu @SaanMustopa https://t.co/rnt2gvbBNZ"
2022-01-21,"Kepala Perwakilan BPKP Provinsi Kalimantan Timur Supriyadi, bersama dengan Tim Monitoring atas Kegiatan dalam Penyiapan Ibu Kota Negara (IKN) melakukan pemantauan atas progres kegiatan yang mendukung kesiapan proyek IKN pada Balai Wilayah Sungai (BWS) Kalimantan IV Kaltim. https://t.co/Nyj5hMIjz0"
2022-01-21,"@j4g4dlanang @prastow @msaid_didu @AwalilRizky @ChatibBasri @FaisalBasri @Ronnie_Rusli @dipoalam49 @RomoKristiadipr @edyprasscj @ZuAndreas @PostinusGul @PastorGilbertL Sebagian dana penanganan COVID-19 akan dipakai untuk proyek Ibu Kota Negara (IKN) Nusantara. Ekonom senior Faisal Basri menilai, hal itu merupakan kejahatan luar biasa.

Kejahatan Luar Biasa‼️ https://t.co/rouLtn9fmV"
2022-01-21,"Halu Tingkat Dewa 
👇
Space X minta dibikinin landasan pesawat terbang dengan kecepatan luar biasa Ibu Kota Negara (IKN) yang baru di Kalimantan Timur. 

CC : @elonmusk 

https://t.co/v2EkxWeWEo"
2022-01-21,Menhan Prabowo soal UU IKN: Ibu Kota Negara Merupakan Bagian Penting https://t.co/pXH3GJS2Ba
2022-01-21,"Sebagian dana penanganan COVID-19 akan dipakai untuk proyek Ibu Kota Negara (IKN) Nusantara. Ekonom senior Faisal Basri menilai, hal itu merupakan kejahatan luar biasa.

Kejahatan Luar Biasa‼️ https://t.co/rouLtn9fmV"
2022-01-21,"Ibu kota negara (IKN) dipastikan pindah ke wilayah Kalimantan. Untuk itu, Menkominfo Johnny G. Plate telah memastikan akan adanya jaringan 5G di sana.

https://t.co/XxfZbC2suJ @jokowi"
2022-01-21,"UU Ibu Kota Negara (IKN) membuka peluang otorita melakukan pemungutan pajak dan pungutan khusus di IKN Nusantara.

#UUIKN #ibukotanegara #ibukotabaru #Nusantara #KalimantanTimur #KSP #Jokowi #BKF 
https://t.co/4tnypPyWCi"
2022-01-21,"Presiden Joko ""Jokowi"" Widodo memaparkan sejumlah pembangunan yang jadi prioritas di Ibu Kota Negara (IKN) Nusantara. Selain Istana Kepresiden, salah satu yang menjadi prioritas adalah pembangunan gedung Kementerian Pertahanan.

https://t.co/PTtFmYnkTd 

#IDNTimesInfografis https://t.co/kAO5pnxQNW"
2022-01-21,"Tokoh Masyarakat Suku Paser: Kami Masyarakat Tempat Ibu Kota Baru Tidak Pernah Dilibatkan atau Diajak Bicara Pemerintah Soal IKN, Seakan Kami Bukan Warga Negara Indonesia https://t.co/Y2F1nGKSk3"
2022-01-21,"SIAPKAH BALIKPAPAN JADI KOTA PENYANGGA IBU KOTA NEGARA ? || IKN https://t.co/sm9myCljwh lewat @YouTube 

COMMENTS PLEASE"
2022-01-21,"Pendapat Caknun Tentang pemindahan Ibu Kota Negara (IKN) pada tahun 2019

Jadi Negara Daulat Rakyat apa Daulat Tuanku ? 
#TolakUUIKN https://t.co/a2GbZDDuAb"
2022-01-21,"Sebagian dana penanganan COVID-19 akan dipakai untuk proyek Ibu Kota Negara (IKN) Nusantara. Ekonom senior Faisal Basri menilai, hal itu merupakan kejahatan luar biasa. https://t.co/0QMR4IAKps"
2022-01-21,"@CNNIndonesia IKN Nusantara
( Ibu Kota Negara Nusantara )

Hhmmm....begitukan cara bacanya ?

Perasaan ada yg aneh
Apa ya ? 🤔🤔"
2022-01-21,"Siang Tweeps,
Kenapa  harus pindah??!
URGENSI PINDAHNYA IKN (1): KETIMPANGAN JUMLAH PENDUDUK --Salah salah satu urgensi pindahnya ibu kota negara dari Jakarta ke sebuah kota di luar Pulau Jawa, dalam hal ini di Pulau Kalimantan karena per https://t.co/dOmM2jDQ0p

#Borneopedia"
2022-01-21,Dokter Eva Kritik Ibu Kota Negara yang Gunakan Sebagian Dana PEN: di Mana Letak Daruratnya IKN Baru https://t.co/3mBqvrwos6
2022-01-21,"Tenaga Ahli Utama Kantor Staf Presiden, Wandy Tuturoong membantah proses pembahasan dan pengesahan RUU ibu kota negara menjadi UU sangat singkat dan terburu-buru. Menurutnya, perumusan UU IKN sudah melalui proses diskusi yang matang dan komprehensif. https://t.co/ns6OyEyJew https://t.co/wekLmsZXpO"
2022-01-21,"Anggota Komisi II DPR RI Rifqinizami Karsayuda menegaskan Kepala Otorita Ibu Kota Negara (IKN) Nusantara diberikan kewenangan dalam membentuk struktur penunjang IKN, khususnya dari sisi pemerintahan. https://t.co/zwWyBNNVHw"
2022-01-21,"ejumlah informasi menyebutkan harga tanah diseputaran Ibu Kota Negara (UU IKN) mengalami kenaikan hingga 10 kali lipat.
https://t.co/BEJp6DPEMr"
2022-01-21,"5. Padahal pada Mei 2019, Presiden Jokowi menyebut pembangunan ibu kota negara tak akan membebani APBN. | #Jokowi #IKN #JernihkanHarapan 

https://t.co/kjNkMhCxrX"
2022-01-21,"Ibu Kota Negara (IKN) Indonesia saat ini adalah Jakarta karena berlokasi di provinsi DKI Jakarta.

Sama hal-nya dengan nama untuk Ibu Kota dari provinsi Sumatra Selatan misalnya, yaitu Palembang, atau provinsi Jawa Barat di Bandung. #IKNBaruIndonesia"
2022-01-21,"1. Rencana pemindahan ibu kota negara ke Penajam Paser Utara, Kalimantan Timur, menuai kritik. Pasalnya, proyek tersebut disinyalir akan lebih banyak membebani APBN. | #Jokowi #IKN #JernihkanHarapan 

https://t.co/2b5C5521gu"
